0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686
0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272
-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027,-0.259027
0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626
0.11656,0.129923,0.0801556,0.0273995,0.127331,0.129002,0.0273653,0.122584,0.119908,0.122689,0.0937233,0.0133136,0.0554043,0.124925,0.124009,0.130422,0.102705,0.0271972,0.133021,0.117869,0.120287,0.130392,0.121121,0.129277,0.132795,0.0788498,0.0228237,0.120633,0.0293892,0.0944205,0.124469,0.0155574,0.0296631,0.119887,0.12549,0.0152207,0.132761,0.0451584,0.0919233,0.132952,0.101536,0.0868124,0.0693304,0.13043,0.0532995,0.108141,0.0634135,0.0659068,0.13199,0.12297
-0.303763,-0.238565,-0.326116,-0.317503,-0.28648,-0.28225,-0.317482,-0.295526,-0.299504,-0.222699,-0.32131,-0.305815,-0.327486,-0.226585,-0.293132,-0.240247,-0.316168,-0.317376,-0.259991,-0.215876,-0.298975,-0.240139,-0.220281,-0.23659,-0.264685,-0.326416,-0.314374,-0.298484,-0.318703,-0.320973,-0.292312,-0.308136,-0.318861,-0.218522,-0.290385,-0.307802,-0.265083,-0.325397,-0.322137,-0.262259,-0.316942,-0.324157,-0.327823,-0.240275,-0.327188,-0.312083,-0.328025,-0.328002,-0.247107,-0.294899
0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976
0.158519,0.227332,0.0775497,-0.00707512,0.187204,0.177054,0.0434008,0.193603,0.171025,0.151918,0.132676,-0.0595342,0.0458758,0.21323,0.194949,0.202225,0.156179,-0.0270951,0.227652,0.181062,0.203418,0.217067,0.178466,0.224525,0.219916,0.0947783,-0.0349251,0.132849,-0.0200134,0.134997,0.171198,0.0104475,-0.0167843,0.187448,0.216172,-0.0198147,0.223375,0.0264244,0.120239,0.192228,0.153977,0.120376,0.0771323,0.187492,0.0463097,0.168678,0.0632358,0.0678124,0.225382,0.168413
-0.339494,-0.208317,-0.315277,-0.372541,-0.312446,-0.299424,-0.291915,-0.339792,-0.33653,-0.204598,-0.403008,-0.373024,-0.403136,-0.179541,-0.333467,-0.219937,-0.395168,-0.403389,-0.261312,-0.165231,-0.358003,-0.21547,-0.181365,-0.203838,-0.271853,-0.398834,-0.391946,-0.307,-0.403816,-0.403674,-0.318045,-0.313313,-0.399734,-0.169532,-0.336648,-0.342814,-0.273065,-0.391293,-0.386195,-0.265039,-0.39791,-0.420096,-0.429035,-0.22416,-0.371599,-0.384891,-0.347996,-0.397934,-0.230725,-0.322554
0.485806,0.400726,0.501365,0.478629,0.321586,0.311658,0.497409,0.341659,0.31985,0.496008,0.352943,0.375889,0.467729,0.380152,0.338782,0.330435,0.436079,0.39236,0.438017,0.46199,0.396992,0.352197,0.474817,0.383877,0.452535,0.329933,0.367546,0.500883,0.373158,0.443772,0.313038,0.501716,0.441282,0.34133,0.406346,0.489142,0.446122,0.324407,0.325823,0.482937,0.433114,0.391425,0.409938,0.482972,0.491534,0.362051,0.500002,0.325748,0.36238,0.312947
0.324429,0.492743,0.0543153,-0.0318532,0.316029,0.296998,0.0411009,0.364193,0.342192,0.218305,0.237701,-0.287656,-0.0435871,0.459199,0.32904,0.426216,0.239401,-0.123016,0.496548,0.318645,0.378455,0.464422,0.372398,0.473757,0.45881,0.17285,-0.232885,0.129315,-0.144426,0.176237,0.230739,0.0658946,-0.159887,0.349296,0.479025,-0.160747,0.443912,0.040747,0.135654,0.380684,0.232789,0.208772,0.0941856,0.371241,0.0293201,0.357422,0.0955724,0.102043,0.43995,0.289825
-0.39664,-0.179319,-0.354044,-0.517305,-0.443446,-0.411591,-0.275704,-0.407499,-0.375327,-0.0903397,-0.577145,-0.519369,-0.608223,-0.110933,-0.450634,-0.218232,-0.61796,-0.656118,-0.273285,0.0249565,-0.565253,-0.215548,-0.0601635,-0.159372,-0.224697,-0.540686,-0.573423,-0.270139,-0.603494,-0.638409,-0.383512,-0.333439,-0.626023,-0.0882224,-0.402149,-0.38622,-0.235362,-0.548341,-0.587922,-0.218358,-0.645665,-0.660091,-0.696411,-0.135746,-0.547961,-0.524989,-0.458922,-0.622934,-0.141418,-0.327442
0.692769,0.449112,0.768914,0.706784,0.121916,0.0956554,0.768254,0.141809,0.112916,0.732995,0.173301,0.362894,0.621223,0.288406,0.134046,0.1773,0.566706,0.415868,0.472322,0.598097,0.402912,0.240659,0.620849,0.286249,0.572249,0.112199,0.328771,0.769684,0.237971,0.57348,0.0565344,0.766567,0.48533,0.139292,0.390752,0.716913,0.599637,0.103598,0.145007,0.67249,0.510777,0.300795,0.366988,0.661981,0.697041,0.226501,0.745511,0.178003,0.222344,0.0703348
0.390204,0.592643,0.0312455,0.0555873,0.251487,0.269888,0.0034558,0.335021,0.420897,0.236682,0.272514,-0.379896,-0.0862523,0.527697,0.229833,0.514594,0.23549,-0.0372967,0.596017,0.291373,0.442521,0.559742,0.450778,0.47261,0.546091,0.230468,-0.287813,0.115715,-0.189612,0.10339,0.216211,0.107956,-0.162032,0.39145,0.555083,-0.242593,0.462655,0.131844,0.0993975,0.443939,0.136508,0.241355,0.0960547,0.42886,0.030745,0.42672,0.143927,0.122338,0.444318,0.334247
-0.334848,-0.178997,-0.453168,-0.532708,-0.510694,-0.494568,-0.313568,-0.332038,-0.343443,-0.0215073,-0.605292,-0.565997,-0.550904,-0.156162,-0.447155,-0.224029,-0.700143,-0.632804,-0.282193,0.121677,-0.646601,-0.229733,-0.0223803,-0.221493,-0.236818,-0.487307,-0.653445,-0.236494,-0.673257,-0.700115,-0.404103,-0.342758,-0.601567,-0.0916134,-0.345701,-0.32471,-0.158125,-0.537312,-0.673359,-0.13914,-0.625468,-0.745801,-0.772478,-0.0646842,-0.641616,-0.487799,-0.542769,-0.715852,-0.0701099,-0.308933
0.641912,0.476514,0.749597,0.760149,0.167112,0.15143,0.857024,0.0771136,0.053588,0.808197,0.0798837,0.369855,0.546223,0.225214,0.104437,0.123574,0.629646,0.469155,0.444799,0.572951,0.405887,0.202661,0.564636,0.20336,0.62671,0.0446586,0.292575,0.86671,0.176147,0.613687,-0.0439437,0.860773,0.384692,0.0447272,0.348806,0.732679,0.666075,0.0555293,0.0989987,0.651177,0.478325,0.252597,0.296695,0.613389,0.652796,0.15908,0.7086,0.136951,0.147331,-0.0213989
0.558899,0.855126,-0.0358482,0.289313,0.0753756,0.190631,-0.0868224,0.25217,0.62036,0.275074,0.372854,-0.61641,-0.188944,0.699614,-0.0297152,0.745202,0.225368,0.192317,0.854121,0.220973,0.603784,0.810217,0.652632,0.460965,0.772966,0.382943,-0.437321,0.0836737,-0.308729,-0.0916429,0.172988,0.219321,-0.16979,0.504485,0.749218,-0.450621,0.507245,0.370185,-0.00326412,0.602725,-0.11168,0.317009,0.0913366,0.572596,0.0335439,0.602314,0.267286,0.182739,0.446074,0.445599
-0.177143,-0.186638,-0.712039,-0.57282,-0.683204,-0.712241,-0.418303,-0.131609,-0.254068,0.158025,-0.678881,-0.696456,-0.396642,-0.280678,-0.428303,-0.249158,-0.920986,-0.575038,-0.314601,0.372148,-0.863793,-0.27442,0.0856652,-0.379751,-0.259389,-0.340974,-0.862084,-0.139581,-0.848598,-0.853379,-0.466062,-0.376872,-0.528181,-0.109913,-0.198549,-0.155925,0.0501582,-0.498881,-0.896553,0.0741968,-0.571391,-0.972477,-0.973274,0.128002,-0.882112,-0.38233,-0.759535,-0.959985,0.114656,-0.251772
0.500316,0.543019,0.70644,0.891076,0.279379,0.291841,1.08996,-0.0851896,-0.106428,1.00738,-0.16073,0.39036,0.348648,0.0569319,0.0292173,-0.0163092,0.786185,0.600757,0.369233,0.497541,0.420051,0.109689,0.419862,-0.0161783,0.772986,-0.124801,0.205996,1.11763,0.00749014,0.722548,-0.304081,1.10534,0.124053,-0.200766,0.230329,0.772863,0.833433,-0.067333,-0.0151224,0.599671,0.384214,0.125031,0.114933,0.488528,0.528168,-0.0181816,0.602895,0.0363072,-0.0507524,-0.261631
0.565132,0.863992,-0.0330252,0.379984,0.0523238,0.2861,-0.061446,0.245486,0.72801,0.172475,0.471212,-0.6843,-0.204637,0.800628,-0.115939,0.779923,0.221811,0.299533,0.961424,0.188838,0.61323,0.91712,0.678493,0.416351,0.832988,0.450283,-0.485701,0.0546594,-0.343998,-0.188904,0.210279,0.2597,-0.182211,0.54613,0.84602,-0.563829,0.554845,0.468682,-0.0308823,0.703625,-0.210108,0.332054,0.0590955,0.543949,0.0288227,0.67427,0.2945,0.191383,0.431188,0.508368
-0.178985,-0.284801,-0.816906,-0.590141,-0.767224,-0.70843,-0.493263,-0.0633389,-0.294876,0.174142,-0.703749,-0.788504,-0.320057,-0.301669,-0.493822,-0.141244,-0.920736,-0.556946,-0.339294,0.483385,-0.968012,-0.314674,0.197183,-0.421952,-0.195227,-0.268549,-0.951248,-0.142721,-0.958479,-0.8729,-0.406937,-0.47635,-0.458134,-0.0972338,-0.136741,-0.142281,0.0733267,-0.45444,-0.991414,0.0554072,-0.546353,-1.07262,-1.06151,0.23988,-0.941038,-0.332771,-0.824415,-1.06018,0.190034,-0.259567
0.384524,0.481901,0.656992,0.961282,0.355926,0.357577,1.17474,-0.178702,-0.0924107,1.05899,-0.216923,0.409548,0.262981,0.00396333,-0.0122898,-0.0407867,0.902105,0.641103,0.33281,0.504153,0.470044,0.0896525,0.401284,-0.11456,0.848689,-0.185383,0.149789,1.22987,-0.00401403,0.782627,-0.396622,1.1492,0.0324588,-0.30826,0.214226,0.794025,0.93662,-0.109447,-0.0758578,0.545668,0.328222,0.0685018,0.0469224,0.477905,0.42839,-0.0944471,0.510699,-0.0214554,-0.137625,-0.35884
0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272,0.0640272
0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027,0.259027
0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626,0.129626
0.116561,0.122882,0.129338,0.0586738,0.0880387,0.0762622,0.116691,0.132961,0.0347547,0.0701862,0.119609,0.0951799,0.0157541,0.0764523,0.0742226,0.12127,0.0994564,0.0239435,0.0710856,0.0611251,0.0813041,0.127975,0.132953,0.0474744,0.0772239,0.0356253,0.130168,0.132896,0.0924488,0.0530492,0.0724757,0.129595,0.0753805,0.1301,0.0904297,0.0944822,0.0858844,0.121264,0.125903,0.120134,0.0876147,0.0770044,0.0929312,0.0522626,0.101003,0.125602,0.10477,0.0263896,0.038672,0.132789
0.303763,0.295043,0.281288,0.327819,0.323715,0.326934,0.303609,0.256008,0.32151,0.327752,0.299914,0.320595,0.30833,0.326899,0.32727,0.297554,0.318237,0.31519,0.327665,0.327966,0.325829,0.23311,0.262237,0.326012,0.326754,0.321911,0.239369,0.254766,0.321902,0.327148,0.327508,0.237538,0.327087,0.278912,0.322776,0.320943,0.324474,0.297563,0.289563,0.29919,0.323871,0.326796,0.321682,0.327017,0.317284,0.227889,0.314714,0.316858,0.3232,0.2533
0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976,0.399976
0.15852,0.186741,0.213705,0.0507618,0.093891,0.0809654,0.172981,0.221215,-0.0072301,0.0790224,0.174842,0.12061,-0.0505526,0.0939618,0.0878187,0.124567,0.15181,-0.00528889,0.0814398,0.0575923,0.0928502,0.178932,0.197703,0.0246883,0.091367,-0.00109827,0.214421,0.232839,0.133178,0.0368511,0.0818537,0.193825,0.0920194,0.185329,0.114872,0.12869,0.104056,0.202609,0.20226,0.130897,0.113962,0.0819781,0.135654,0.0349663,0.111185,0.20445,0.156359,-0.0285648,0.0182048,0.210348
0.339493,0.334121,0.310044,0.429488,0.339481,0.353038,0.351259,0.252142,0.411128,0.42635,0.340545,0.370852,0.37605,0.422546,0.418276,0.299773,0.405731,0.356149,0.428353,0.411888,0.370473,0.212458,0.265253,0.418222,0.399337,0.403219,0.214328,0.248582,0.412003,0.427661,0.403523,0.216486,0.426832,0.295533,0.381791,0.390487,0.378885,0.35233,0.327246,0.306894,0.396299,0.35277,0.414291,0.426975,0.333327,0.188016,0.385226,0.401297,0.375001,0.246839
0.485806,0.330701,0.449566,0.402175,0.50058,0.498467,0.329514,0.450969,0.424674,0.424561,0.47549,0.485015,0.362274,0.369167,0.355964,0.501899,0.397172,0.488699,0.412579,0.342108,0.490957,0.485888,0.47873,0.437153,0.47023,0.449417,0.451729,0.419393,0.374936,0.406204,0.467339,0.476366,0.386632,0.484104,0.479498,0.333663,0.484316,0.371915,0.34382,0.501114,0.466789,0.498488,0.401512,0.389336,0.500191,0.450937,0.347338,0.415919,0.485426,0.465907
0.324429,0.317787,0.413562,-0.0247886,0.155078,0.143535,0.272297,0.482704,-0.136985,0.0335096,0.373327,0.128112,-0.273067,0.115785,0.128771,0.185182,0.248469,-0.0313325,0.0916659,-0.0131611,0.188465,0.316137,0.415637,0.027018,0.170493,-0.13242,0.453242,0.476337,0.265422,0.00561004,0.0372917,0.374428,0.125378,0.276614,0.239477,0.19299,0.0843093,0.411003,0.390528,0.205682,0.177472,0.149865,0.286125,-0.075114,0.0694082,0.430655,0.293667,-0.112571,-0.100033,0.402252
